num_job,num_machine,mean,std,seed,I_b,I_f,baseline,RANDOM_best,RANDOM_time,RUBI_best,RUBI_time,GT_best,GT_time
20,40,30,10,0,0.24210526315789468,0.203778677462888,2759.91,2419,5.285212516784668,1841,10.908584594726562,1820,11.75831413269043
20,45,30,10,0,0.1964912280701754,0.19617224880382772,3016.83,2686,5.668816566467285,1943,12.514276504516602,1944,12.774259090423584
20,50,30,10,0,0.18526315789473682,0.1686358754027927,3254.82,2881,6.140483140945435,2117,12.97079062461853,2098,14.637040853500366
25,5,30,10,0,0.8333333333333334,0.8333333333333333,1135.92,961,0.9886705875396729,825,2.1334638595581055,856,2.3495211601257324
25,10,30,10,0,0.6625,0.6527777777777779,1504.6,1276,1.9854786396026611,1031,3.7681679725646973,1032,4.274556875228882
25,15,30,10,0,0.525,0.5386904761904762,1784.58,1584,2.8219878673553467,1175,5.807523965835571,1173,6.8309166431427
25,20,30,10,0,0.4333333333333334,0.45394736842105265,2110.77,1810,3.5823988914489746,1381,7.230772256851196,1362,8.125584602355957
25,25,30,10,0,0.385,0.37847222222222215,2441.93,2148,4.4727654457092285,1705,9.90726923942566,1562,10.63962697982788
25,30,30,10,0,0.3555555555555555,0.3160919540229885,2661.51,2406,5.76605486869812,1686,11.247349500656128,1701,12.180375814437866
25,35,30,10,0,0.2738095238095238,0.29166666666666663,2845.48,2441,6.217824935913086,1826,12.40442419052124,1834,13.219259977340698
25,40,30,10,0,0.2552083333333333,0.2585470085470085,3120.12,2731,6.872885704040527,1991,14.47068977355957,2018,16.67613434791565
25,45,30,10,0,0.21666666666666667,0.22821969696969696,3372.56,2999,8.353398323059082,2188,16.605427742004395,2187,17.635810375213623
25,50,30,10,0,0.2125,0.20408163265306123,3616.4,3276,8.660956859588623,2294,17.159587860107422,2337,18.98477792739868
30,5,30,10,0,0.8620689655172413,0.8620689655172413,1350.98,1137,1.2159361839294434,954,2.466676712036133,995,3.216101884841919
30,10,30,10,0,0.7137931034482758,0.6973180076628354,1713.73,1475,2.238163709640503,1193,4.510995149612427,1162,5.662115573883057
30,15,30,10,0,0.5839080459770115,0.5788177339901478,2044.83,1669,3.30265736579895,1341,6.893624782562256,1292,8.53331971168518
30,20,30,10,0,0.49482758620689654,0.500907441016334,2363.57,2043,4.718338251113892,1524,8.850748538970947,1514,10.320308208465576
30,25,30,10,0,0.4482758620689655,0.4252873563218391,2626.3,2370,5.8295910358428955,1709,11.767179250717163,1638,13.533395290374756
30,30,30,10,0,0.37011494252873567,0.366230677764566,2906.41,2606,6.955598592758179,1898,14.198518514633179,1855,19.219936847686768
30,35,30,10,0,0.34088669950738915,0.33772819472616633,3244.75,2888,7.790778398513794,2077,16.084214448928833,1967,18.233803272247314
30,40,30,10,0,0.31551724137931036,0.29885057471264365,3472.12,3175,9.087862968444824,2363,19.374735593795776,2205,20.706308364868164
30,45,30,10,0,0.2567049808429119,0.27351097178683387,3691.37,3265,10.208532094955444,2274,19.95824670791626,2276,20.30481457710266
30,50,30,10,0,0.23724137931034484,0.2547501759324419,3907.26,3553,9.738509178161621,2528,20.531164169311523,2444,23.11558985710144
35,5,30,10,0,0.8823529411764707,0.8823529411764706,1548.74,1326,1.354844331741333,1217,2.892491340637207,1217,3.7638587951660156
35,10,30,10,0,0.7441176470588234,0.738562091503268,1898.49,1560,2.551535129547119,1331,5.295564889907837,1296,6.703673839569092
35,15,30,10,0,0.6215686274509804,0.6260504201680673,2206.0,1907,3.6267507076263428,1401,7.382192611694336,1464,9.705154180526733
35,20,30,10,0,0.5338235294117647,0.5588235294117648,2527.47,2209,4.923011064529419,1612,9.858360290527344,1635,11.832234144210815
35,25,30,10,0,0.48352941176470593,0.463235294117647,2929.26,2605,5.68280816078186,1941,11.606011629104614,1821,14.637173414230347
35,30,30,10,0,0.4147058823529412,0.41784989858012167,3182.8,2884,6.65289306640625,2025,14.076098680496216,2001,16.671378135681152
35,35,30,10,0,0.37731092436974784,0.3693771626297578,3417.13,3094,7.362280607223511,2133,16.13348650932312,2133,19.218448400497437
35,40,30,10,0,0.3338235294117647,0.332579185520362,3747.9,3329,8.376437664031982,2393,18.692726612091064,2332,21.62694501876831
35,45,30,10,0,0.2973856209150326,0.2914438502673797,4019.46,3562,10.03500509262085,2506,20.902124881744385,2453,23.473326206207275
35,50,30,10,0,0.28764705882352937,0.2851140456182473,4278.77,3894,10.382092237472534,2697,22.590247631072998,2626,25.66188144683838
40,5,30,10,0,0.8974358974358975,0.8974358974358975,1735.75,1473,1.6238257884979248,1312,3.522383689880371,1298,4.581357002258301
40,10,30,10,0,0.7743589743589743,0.7777777777777777,2159.61,1885,2.75394606590271,1619,5.696805000305176,1512,7.570446252822876
40,15,30,10,0,0.6666666666666666,0.6666666666666667,2469.13,2186,3.8610548973083496,1675,8.62278151512146,1653,10.846106052398682
40,20,30,10,0,0.5679487179487179,0.5856950067476383,2799.09,2461,5.448360204696655,1792,11.645989656448364,1775,13.868424415588379
40,25,30,10,0,0.5087179487179487,0.5021367521367521,3158.53,2822,6.67156195640564,2126,13.98410677909851,1968,16.45998191833496
40,30,30,10,0,0.44700854700854703,0.44120247568523435,3441.3,3061,8.223732948303223,2253,16.433076858520508,2144,19.433335304260254
40,35,30,10,0,0.39853479853479856,0.4223227752639517,3751.01,3401,9.554447889328003,2358,19.39877438545227,2345,22.980138301849365
40,40,30,10,0,0.3621794871794871,0.3701512163050624,4011.97,3633,10.659933090209961,2527,23.754189014434814,2462,29.97139573097229
40,45,30,10,0,0.3333333333333333,0.34498834498834496,4277.1,3846,13.034065246582031,2605,26.130831480026245,2635,30.774906873703003
40,50,30,10,0,0.3164102564102564,0.31763474620617477,4591.29,4096,13.881615161895752,2879,27.95718479156494,2764,34.3327796459198
45,5,30,10,0,0.909090909090909,0.9090909090909091,1932.8,1721,1.9871652126312256,1475,3.9841833114624023,1489,5.906556844711304
45,10,30,10,0,0.7999999999999999,0.7954545454545454,2275.6,1937,3.5634496212005615,1578,7.342895269393921,1565,9.770860195159912
45,15,30,10,0,0.6984848484848485,0.685064935064935,2648.75,2413,5.156065225601196,1802,10.679269790649414,1755,13.250953435897827
45,20,30,10,0,0.6147727272727274,0.6136363636363636,2992.12,2728,6.325166463851929,1897,13.08881425857544,1963,16.593591690063477
45,25,30,10,0,0.5281818181818182,0.5350378787878788,3313.66,2932,7.31286096572876,2083,15.387023448944092,2110,19.436421155929565
45,30,30,10,0,0.47803030303030297,0.4851097178683385,3642.26,3288,8.382016658782959,2277,18.335521936416626,2268,22.341761112213135
45,35,30,10,0,0.42857142857142855,0.44919786096256686,3981.75,3607,9.717050313949585,2500,22.988272190093994,2439,25.769648551940918
45,40,30,10,0,0.3931818181818182,0.3939393939393939,4292.59,3782,10.890069246292114,2660,24.25035333633423,2593,29.0132474899292
45,45,30,10,0,0.3631313131313131,0.37241735537190085,4577.47,4175,12.209482192993164,2841,27.447122812271118,2788,32.193530321121216
45,50,30,10,0,0.345,0.34183673469387754,4865.71,4363,13.96143627166748,3135,30.293224573135376,2916,36.72342324256897
50,5,30,10,0,0.9183673469387756,0.9183673469387754,2139.56,1884,2.0927083492279053,1718,4.314384937286377,1657,6.519671678543091
50,10,30,10,0,0.8183673469387754,0.8185941043083901,2542.31,2155,4.0052900314331055,1843,7.896819829940796,1745,10.65794038772583
50,15,30,10,0,0.7210884353741496,0.7215743440233238,2857.75,2502,5.215465545654297,1938,10.952954530715942,1865,14.739770889282227
50,20,30,10,0,0.6418367346938776,0.6433941997851772,3215.41,2833,6.676421165466309,2154,13.8675057888031,2011,18.582864999771118
50,25,30,10,0,0.5771428571428571,0.5799319727891157,3596.79,3217,8.07462477684021,2363,17.073322296142578,2290,22.524601936340332
50,30,30,10,0,0.5183673469387755,0.5348346235045742,3957.23,3527,9.296331405639648,2568,20.903900384902954,2476,26.530004501342773
50,35,30,10,0,0.46180758017492707,0.47478991596638653,4277.17,3754,10.505337953567505,2665,24.640457153320312,2631,31.208977222442627
50,40,30,10,0,0.4403061224489795,0.4385138670852956,4519.88,4081,12.413572072982788,2876,27.616394996643066,2717,33.3127498626709
50,45,30,10,0,0.39727891156462586,0.4035250463821892,4860.75,4468,13.721137046813965,2988,31.601759433746338,2972,37.32582330703735
50,50,30,10,0,0.37183673469387757,0.36693044564764676,5112.22,4682,15.292985677719116,3212,33.74071431159973,3086,40.8800528049469
5,5,30,10,1,0.4,0.4375,332.66,245,0.22524547576904297,238,0.3981618881225586,240,0.4327998161315918
5,10,30,10,1,0.2,0.19444444444444445,551.77,422,0.35750532150268555,413,0.805464506149292,403,0.7683634757995605
5,15,30,10,1,0.13333333333333333,0.125,774.94,621,0.5833299160003662,570,1.1300477981567383,553,1.1472225189208984
5,20,30,10,1,0.0625,0.10526315789473684,943.69,734,0.7409770488739014,675,1.483945608139038,709,1.4978346824645996
5,25,30,10,1,0.09,0.09375,1151.73,847,0.9070322513580322,832,1.9132697582244873,841,1.8716607093811035
5,30,30,10,1,0.06666666666666667,0.06896551724137931,1351.74,1157,1.080580472946167,1035,2.34283185005188,1035,2.5268139839172363
5,35,30,10,1,0.05714285714285714,0.04411764705882353,1535.53,1334,1.3138165473937988,1184,2.6894826889038086,1173,2.6948728561401367
5,40,30,10,1,0.06875,0.0641025641025641,1721.96,1476,1.469484806060791,1351,3.0301363468170166,1350,3.071561574935913
5,45,30,10,1,0.011111111111111112,0.03977272727272727,1885.78,1631,1.6582276821136475,1493,3.4378511905670166,1454,3.4438395500183105
5,50,30,10,1,0.05,0.04081632653061224,2091.34,1868,1.8266375064849854,1663,3.9377455711364746,1651,3.8766252994537354
10,5,30,10,1,0.6000000000000001,0.7222222222222222,534.33,407,0.35309863090515137,364,0.7563652992248535,408,0.7952020168304443
10,10,30,10,1,0.4111111111111111,0.32098765432098764,836.55,680,0.6843271255493164,551,1.4367220401763916,548,1.5189313888549805
10,15,30,10,1,0.3037037037037037,0.2936507936507936,1063.92,876,1.0535364151000977,725,2.1755623817443848,690,2.2720422744750977
10,20,30,10,1,0.20555555555555555,0.21052631578947367,1341.8,1135,1.3430366516113281,905,2.98313570022583,927,2.9609973430633545
10,25,30,10,1,0.1688888888888889,0.2175925925925926,1524.07,1336,1.7843244075775146,1018,3.665405035018921,1076,3.673149347305298
10,30,30,10,1,0.14444444444444443,0.15325670498084293,1778.73,1525,2.094658136367798,1274,4.433179616928101,1191,4.520343065261841
10,35,30,10,1,0.14285714285714285,0.12745098039215685,1948.62,1662,2.3760781288146973,1367,5.072476625442505,1345,5.221390247344971
10,40,30,10,1,0.10277777777777777,0.10826210826210826,2139.9,1770,2.7756502628326416,1496,5.756360292434692,1477,5.742678642272949
10,45,30,10,1,0.09876543209876544,0.10353535353535354,2344.09,2007,3.052583694458008,1622,6.658970355987549,1672,6.64695143699646
10,50,30,10,1,0.10222222222222221,0.108843537414966,2577.7,2238,3.4664762020111084,1859,7.5086071491241455,1818,7.439979076385498
15,5,30,10,1,0.7428571428571428,0.7678571428571428,817.57,656,0.5478601455688477,610,1.1109590530395508,583,1.2744755744934082
15,10,30,10,1,0.5071428571428569,0.46031746031746024,1058.75,857,1.0268363952636719,699,2.0966060161590576,717,2.229210615158081
15,15,30,10,1,0.40476190476190477,0.42346938775510207,1387.33,1158,1.514650821685791,895,3.0363638401031494,916,3.238879680633545
15,20,30,10,1,0.3,0.2894736842105263,1622.74,1395,1.894711971282959,1004,3.9029040336608887,1047,4.12206768989563
15,25,30,10,1,0.2457142857142857,0.22619047619047616,1822.87,1553,2.345968723297119,1219,4.713356971740723,1232,5.081507682800293
15,30,30,10,1,0.21666666666666665,0.20689655172413793,2087.01,1808,2.7062675952911377,1325,5.683589458465576,1323,5.9432337284088135
15,35,30,10,1,0.18571428571428572,0.19747899159663862,2327.72,1873,3.1415627002716064,1478,6.6004555225372314,1574,6.959467172622681
15,40,30,10,1,0.16607142857142856,0.18315018315018314,2563.73,2259,3.5444118976593018,1742,7.502624988555908,1686,7.853717803955078
15,45,30,10,1,0.15079365079365076,0.15097402597402595,2764.34,2431,3.9661571979522705,1799,8.368704795837402,1839,8.85605263710022
15,50,30,10,1,0.12142857142857143,0.15889212827988336,2987.01,2594,4.414596319198608,1942,9.329694747924805,2002,9.78334355354309
20,5,30,10,1,0.7894736842105263,0.7894736842105263,945.39,766,0.7663531303405762,663,1.5128612518310547,686,1.764967679977417
20,10,30,10,1,0.5842105263157895,0.6023391812865496,1353.68,1156,1.3708291053771973,939,2.8094401359558105,923,3.1246347427368164
20,15,30,10,1,0.45263157894736844,0.46992481203007525,1660.52,1413,2.0174827575683594,1072,4.062659740447998,1125,4.484199285507202
20,20,30,10,1,0.41052631578947363,0.3905817174515236,1854.35,1584,2.506960868835449,1222,5.201273441314697,1217,5.824101209640503
20,25,30,10,1,0.29684210526315785,0.3026315789473684,2181.61,1808,3.1305387020111084,1449,6.556541204452515,1402,7.700620889663696
20,30,30,10,1,0.29298245614035084,0.2631578947368421,2409.45,2100,3.853353977203369,1561,7.983668804168701,1580,8.767858743667603
20,35,30,10,1,0.23909774436090225,0.25386996904024767,2640.07,2355,4.780917406082153,1646,9.764636754989624,1708,10.228532314300537
20,40,30,10,1,0.225,0.22672064777327933,2853.09,2478,4.8755762577056885,1853,10.6278657913208,1824,11.264673471450806
20,45,30,10,1,0.1871345029239766,0.1949760765550239,3122.45,2767,5.995278596878052,2019,12.127400636672974,2012,13.008719205856323
20,50,30,10,1,0.18105263157894735,0.16326530612244897,3364.4,3037,6.0389463901519775,2202,13.0856351852417,2149,14.28238558769226
25,5,30,10,1,0.8333333333333333,0.8333333333333334,1106.27,860,0.9151971340179443,775,1.890381097793579,806,2.302960157394409
25,10,30,10,1,0.6458333333333333,0.662037037037037,1515.61,1286,1.762956142425537,1000,3.657468557357788,1013,4.181559085845947
25,15,30,10,1,0.5083333333333333,0.5386904761904762,1833.68,1536,2.577113628387451,1175,5.485898971557617,1161,6.218912601470947
25,20,30,10,1,0.44791666666666663,0.425438596491228,2158.93,1822,3.4621422290802,1415,6.880142688751221,1419,8.298844337463379
25,25,30,10,1,0.3533333333333333,0.3697916666666667,2411.55,2106,4.419665575027466,1468,9.176756620407104,1523,10.082533597946167
25,30,30,10,1,0.33055555555555555,0.3405172413793103,2644.41,2376,5.2475361824035645,1642,11.00055480003357,1711,12.001485586166382
25,35,30,10,1,0.2988095238095238,0.2867647058823529,2950.73,2583,6.136072874069214,1887,12.222017526626587,1883,13.289525747299194
25,40,30,10,1,0.26041666666666663,0.2702991452991453,3194.38,2900,7.188215017318726,2030,14.419800043106079,1998,15.071995258331299
25,45,30,10,1,0.2537037037037037,0.23484848484848483,3468.87,3122,7.610574722290039,2196,15.701939105987549,2169,17.11063241958618
25,50,30,10,1,0.2225,0.2253401360544218,3690.44,3334,8.347974300384521,2377,17.692098379135132,2313,18.262482166290283
30,5,30,10,1,0.8620689655172414,0.8620689655172414,1329.66,1142,1.1616950035095215,968,2.386411428451538,1005,2.9930672645568848
30,10,30,10,1,0.7034482758620689,0.7164750957854407,1761.58,1549,2.1714060306549072,1269,4.5346839427948,1196,5.549322128295898
30,15,30,10,1,0.5816091954022989,0.5935960591133005,2086.78,1736,3.2871909141540527,1304,6.655789613723755,1352,7.738901615142822
30,20,30,10,1,0.48275862068965514,0.4754990925589837,2437.54,2185,4.273808479309082,1578,8.527761936187744,1562,9.709426641464233
30,25,30,10,1,0.416551724137931,0.4310344827586207,2657.76,2379,5.049731254577637,1719,10.763209819793701,1647,12.010475635528564
30,30,30,10,1,0.36781609195402304,0.380499405469679,2989.08,2537,5.605344533920288,1935,13.064809560775757,1878,13.971909046173096
30,35,30,10,1,0.3083743842364532,0.33569979716024345,3207.34,2818,6.937652349472046,2027,14.642608642578125,2015,16.682281494140625
30,40,30,10,1,0.29482758620689653,0.3041556145004421,3504.38,3049,8.047420978546143,2218,16.27270793914795,2182,18.467539310455322
30,45,30,10,1,0.26590038314176245,0.27978056426332293,3768.73,3412,8.43345046043396,2329,18.14177703857422,2357,20.731966972351074
30,50,30,10,1,0.2524137931034483,0.2371569317382125,4067.43,3674,9.411309003829956,2552,20.451207637786865,2566,25.112470388412476
35,5,30,10,1,0.8823529411764707,0.8823529411764706,1489.12,1317,1.6484136581420898,1119,3.341888904571533,1152,3.9988460540771484
35,10,30,10,1,0.7382352941176471,0.7352941176470588,1954.73,1596,2.8657853603363037,1391,5.9759931564331055,1341,7.166905403137207
35,15,30,10,1,0.6333333333333333,0.6344537815126051,2362.56,2059,3.662682056427002,1663,7.412442684173584,1546,9.047536611557007
35,20,30,10,1,0.5382352941176471,0.5479876160990712,2634.94,2296,4.5808165073394775,1701,9.443077087402344,1659,11.274377346038818
35,25,30,10,1,0.47294117647058825,0.471813725490196,2981.04,2668,5.545433044433594,1888,11.360804557800293,1823,13.713020086288452
35,30,30,10,1,0.40784313725490196,0.4198782961460446,3217.1,2846,6.4638426303863525,2148,13.602031707763672,2035,16.599357843399048
35,35,30,10,1,0.38319327731092434,0.37543252595155713,3496.12,3200,7.3915441036224365,2290,16.062968254089355,2213,18.804908752441406
35,40,30,10,1,0.3411764705882353,0.332579185520362,3781.09,3269,8.506895303726196,2428,18.42263913154602,2309,21.086016416549683
35,45,30,10,1,0.3150326797385621,0.30213903743315507,4100.45,3712,9.37058401107788,2552,20.428485870361328,2516,23.547423601150513
35,50,30,10,1,0.2852941176470588,0.2821128451380552,4347.84,3846,10.149304866790771,2804,23.012272596359253,2713,26.16655135154724
40,5,30,10,1,0.8974358974358976,0.8974358974358974,1734.05,1451,1.650540828704834,1288,3.429687261581421,1313,5.030624628067017
40,10,30,10,1,0.7717948717948717,0.7749287749287749,2163.93,1883,2.7831013202667236,1548,5.896612644195557,1490,7.637464761734009
40,15,30,10,1,0.6632478632478632,0.6593406593406593,2532.7,2216,3.9628939628601074,1693,8.416259050369263,1642,10.871426820755005
40,20,30,10,1,0.5833333333333334,0.5843454790823212,2846.25,2562,5.301069021224976,1831,11.5357985496521,1792,13.91631555557251
40,25,30,10,1,0.5148717948717948,0.5106837606837606,3224.72,2894,6.680745363235474,2034,13.970343351364136,1953,16.393521308898926
40,30,30,10,1,0.452991452991453,0.4526967285587975,3451.3,3090,8.081576824188232,2148,16.147514820098877,2132,19.769390106201172
40,35,30,10,1,0.39633699633699637,0.40346907993966813,3825.24,3416,9.459491491317749,2387,19.083789825439453,2349,22.989433526992798
40,40,30,10,1,0.3814102564102564,0.3635765943458251,4133.92,3835,10.651337146759033,2625,21.913208961486816,2492,26.26417088508606
40,45,30,10,1,0.3293447293447293,0.3414918414918415,4390.97,3996,12.016704797744751,2788,24.51998519897461,2705,31.16409683227539
40,50,30,10,1,0.31743589743589745,0.3082155939298796,4599.07,4152,12.813929319381714,2875,27.76098394393921,2825,33.157718896865845
45,5,30,10,1,0.909090909090909,0.9090909090909091,1933.83,1668,1.87501859664917,1444,3.781069278717041,1473,5.516789197921753
45,10,30,10,1,0.8,0.797979797979798,2414.12,2074,3.4007139205932617,1698,7.09723162651062,1675,9.483970642089844
45,15,30,10,1,0.6969696969696969,0.6980519480519481,2709.48,2430,4.931190013885498,1737,9.8536696434021,1758,12.564523458480835
45,20,30,10,1,0.6113636363636363,0.6100478468899521,3061.45,2721,5.995165586471558,1925,12.592380285263062,1951,16.362717628479004
45,25,30,10,1,0.5445454545454546,0.5369318181818182,3480.34,3137,7.564227104187012,2257,15.577676773071289,2205,19.614779233932495
45,30,30,10,1,0.4954545454545454,0.47884012539184956,3775.52,3425,8.587159633636475,2371,18.415128469467163,2329,22.397518157958984
45,35,30,10,1,0.4357142857142857,0.4418449197860963,4100.52,3751,9.805203676223755,2578,21.404200553894043,2516,25.92530870437622
45,40,30,10,1,0.40397727272727274,0.41491841491841486,4412.07,3945,10.877065896987915,2852,24.283957958221436,2660,28.642625331878662
45,45,30,10,1,0.36666666666666664,0.3693181818181818,4628.19,4189,12.274032592773438,3001,27.25493860244751,2821,32.36985492706299
45,50,30,10,1,0.33454545454545453,0.3325602968460112,4951.3,4457,13.78693675994873,3137,29.92105507850647,2945,36.34266018867493
50,5,30,10,1,0.9183673469387754,0.9183673469387755,2111.7,1866,1.9607124328613281,1727,4.222584962844849,1717,6.442435026168823
50,10,30,10,1,0.8204081632653061,0.8163265306122448,2616.14,2237,3.7548437118530273,1862,7.797392129898071,1778,10.606062412261963
50,15,30,10,1,0.7224489795918366,0.7215743440233237,2939.06,2611,5.147277355194092,1953,10.75102972984314,1958,14.66257643699646
50,20,30,10,1,0.6479591836734693,0.6476906552094522,3323.53,3033,6.481656789779663,2267,14.03340196609497,2113,18.352699279785156
50,25,30,10,1,0.5746938775510203,0.5697278911564626,3718.62,3291,8.089765071868896,2355,17.545648097991943,2332,23.05349087715149
50,30,30,10,1,0.5163265306122449,0.5137227304714989,4037.91,3674,9.352216243743896,2606,20.629695892333984,2537,26.36261820793152
50,35,30,10,1,0.4699708454810495,0.46638655462184864,4377.3,3988,10.822380065917969,2847,24.02258324623108,2650,30.269286155700684
50,40,30,10,1,0.43520408163265306,0.44008372579801147,4654.03,4174,11.895890235900879,2865,28.315893411636353,2807,34.11332869529724
50,45,30,10,1,0.40544217687074835,0.39795918367346933,4971.89,4492,13.889543771743774,3108,31.156850814819336,3005,37.97081756591797
50,50,30,10,1,0.37306122448979595,0.38150770512286547,5185.69,4780,15.624932765960693,3341,34.61665415763855,3142,41.62844467163086
5,5,30,10,2,0.5,0.4375,350.98,268,0.19448637962341309,259,0.39882540702819824,257,0.43297410011291504
5,10,30,10,2,0.225,0.2777777777777778,527.32,397,0.39117860794067383,369,0.8162083625793457,377,0.8473982810974121
5,15,30,10,2,0.11666666666666667,0.08928571428571429,695.33,529,0.5916175842285156,511,1.2577929496765137,503,1.2306883335113525
5,20,30,10,2,0.125,0.19736842105263158,915.74,749,0.7402749061584473,683,1.549381971359253,680,1.545753002166748
5,25,30,10,2,0.09,0.14583333333333334,1087.38,877,0.9251625537872314,802,1.9336893558502197,770,1.993074893951416
5,30,30,10,2,0.09166666666666666,0.08620689655172414,1299.93,1123,1.136965036392212,993,2.364898443222046,981,2.435065746307373
5,35,30,10,2,0.05,0.08823529411764706,1506.35,1293,1.3059368133544922,1131,2.750166416168213,1119,2.702100992202759
5,40,30,10,2,0.05625,0.08974358974358974,1703.3,1408,1.5140407085418701,1361,3.1686885356903076,1332,3.14871883392334
5,45,30,10,2,0.016666666666666666,0.05113636363636364,1827.35,1577,1.6757194995880127,1466,3.6038997173309326,1437,3.413790702819824
5,50,30,10,2,0.055,0.04081632653061224,2039.28,1746,1.8408143520355225,1638,3.964066743850708,1607,3.8927805423736572
10,5,30,10,2,0.5777777777777777,0.5833333333333333,524.81,394,0.39737820625305176,353,0.779486894607544,381,0.8003671169281006
10,10,30,10,2,0.34444444444444444,0.3580246913580247,818.6,673,0.6966497898101807,536,1.5019910335540771,535,1.562774419784546
10,15,30,10,2,0.3185185185185185,0.2619047619047619,1099.74,939,1.0643420219421387,742,2.2628934383392334,754,2.319208860397339
10,20,30,10,2,0.2833333333333333,0.2573099415204678,1342.42,1160,1.3871116638183594,965,2.9677531719207764,916,3.0396718978881836
10,25,30,10,2,0.12444444444444443,0.2638888888888889,1477.67,1246,1.766716718673706,966,3.6272714138031006,984,3.766455888748169
10,30,30,10,2,0.12222222222222222,0.13793103448275862,1679.28,1424,2.056561231613159,1090,4.449399471282959,1124,4.436459064483643
10,35,30,10,2,0.1492063492063492,0.13398692810457516,1942.32,1703,2.473996877670288,1334,5.156576871871948,1364,5.280025005340576
10,40,30,10,2,0.13333333333333336,0.1282051282051282,2131.66,1828,2.769648790359497,1480,5.770835876464844,1499,5.819274663925171
10,45,30,10,2,0.11604938271604937,0.10353535353535354,2336.43,1989,3.041538715362549,1657,6.633882522583008,1607,6.770229339599609
10,50,30,10,2,0.0911111111111111,0.09070294784580499,2522.15,2208,3.4773638248443604,1812,7.642035245895386,1783,7.604492664337158
15,5,30,10,2,0.7285714285714284,0.75,747.42,626,0.5473573207855225,565,1.1590182781219482,544,1.2850699424743652
15,10,30,10,2,0.5285714285714285,0.5555555555555556,1059.73,795,1.0244152545928955,718,2.126588821411133,716,2.269611358642578
15,15,30,10,2,0.4571428571428571,0.4132653061224489,1365.54,1152,1.5166783332824707,968,3.047069549560547,922,3.342589855194092
15,20,30,10,2,0.2857142857142857,0.3082706766917293,1549.26,1304,1.9377140998840332,1011,3.968188524246216,1032,4.221035003662109
15,25,30,10,2,0.24857142857142855,0.21428571428571427,1801.61,1473,2.3640618324279785,1201,4.838195085525513,1170,5.214087963104248
15,30,30,10,2,0.23095238095238094,0.1921182266009852,2060.58,1788,2.76422119140625,1380,5.788737535476685,1345,6.17168664932251
15,35,30,10,2,0.21632653061224488,0.19327731092436973,2301.86,2032,3.2156853675842285,1538,6.636867046356201,1564,7.067205429077148
15,40,30,10,2,0.16964285714285715,0.18498168498168496,2439.79,2074,3.5461654663085938,1600,7.551156759262085,1664,8.160112380981445
15,45,30,10,2,0.1603174603174603,0.15097402597402595,2695.57,2209,4.081582307815552,1834,8.759023189544678,1856,9.21426272392273
15,50,30,10,2,0.10999999999999999,0.15451895043731775,2853.72,2526,4.390198230743408,1893,9.731849670410156,1868,10.107795715332031
20,5,30,10,2,0.7894736842105263,0.8026315789473684,915.45,755,0.7477691173553467,621,1.5900349617004395,657,1.8687503337860107
20,10,30,10,2,0.6105263157894736,0.5964912280701754,1348.02,1148,1.3861124515533447,913,2.810401439666748,892,3.2500243186950684
20,15,30,10,2,0.49122807017543857,0.46992481203007513,1552.07,1287,2.2030608654022217,985,4.165391683578491,1013,4.533694267272949
20,20,30,10,2,0.3526315789473684,0.3933518005540166,1853.53,1527,2.6348462104797363,1149,5.364386320114136,1218,5.914006233215332
20,25,30,10,2,0.3284210526315789,0.31578947368421045,2089.75,1821,3.0960354804992676,1383,6.741381406784058,1370,7.256219148635864
20,30,30,10,2,0.26666666666666666,0.2631578947368421,2335.23,2077,3.725253105163574,1481,8.18178677558899,1507,8.921958684921265
20,35,30,10,2,0.24812030075187969,0.22136222910216716,2586.08,2235,4.29236102104187,1676,9.056290864944458,1682,9.787124633789062
20,40,30,10,2,0.2144736842105263,0.2145748987854251,2780.83,2335,4.922848701477051,1820,10.623415231704712,1803,11.229760646820068
20,45,30,10,2,0.18128654970760233,0.19377990430622008,3041.93,2648,5.517441987991333,1952,11.890064001083374,1992,12.889231443405151
20,50,30,10,2,0.18,0.19119226638023631,3279.45,2899,6.045379400253296,2141,13.073275566101074,2102,14.260700941085815
25,5,30,10,2,0.8333333333333334,0.8333333333333333,1096.74,919,0.9605605602264404,860,1.9390158653259277,871,2.404780387878418
25,10,30,10,2,0.6666666666666667,0.6481481481481483,1475.0,1260,1.7494804859161377,953,3.8006606101989746,991,4.432866334915161
25,15,30,10,2,0.5416666666666666,0.5297619047619048,1822.08,1561,2.6000912189483643,1204,5.564700603485107,1218,6.3860533237457275
25,20,30,10,2,0.4416666666666666,0.45833333333333326,2130.77,1872,3.4660863876342773,1326,7.497386455535889,1374,7.914706230163574
25,25,30,10,2,0.37666666666666665,0.3767361111111111,2357.47,2037,4.177917003631592,1526,9.152540922164917,1525,9.830832481384277
